,text,dir,blog,keywords
322, das auge des leoparden von henning mankell habe ich gestern ausgelesen ein weiteres afrika buch von mankell welches einem den konflikt zwischen weiss und schwarz im zusammenleben in afrika nahebringt die suche eines schwedischen mannes nach seinem persönlichen lebenssinn führt ihn auf eine farm nach afrika er versucht jahre lang seine ideale bezüglich der verbesserung der lebensbedingungen für die farbige bevölkerung durchzusetzen letztendlich aber scheitert er an der realität die atmosphäre ist etwas düster wie immer bei mankell aber er schafft es schnell das interesse für seinen protagonisten zu wecken und man lernt eine ganze menge über die ursachen der rassenkonflikte der verlorenen sohn von tibet von eliot pattison liegt als taschenbuch vor mir und wird heute abend angebissen endlich ihr könnt euch auf die verleihliste eintragen ,481,3606,"['mankell', 'afrika', 'von', 'die', 'der', 'er', 'zusammenleben', 'wecken', 'verlorenen', 'verleihliste']"
323, das auge des leoparden von henning mankell habe ich gestern ausgelesen ein weiteres afrika buch von mankell welches einem den konflikt zwischen weiss und schwarz im zusammenleben in afrika nahebringt die suche eines schwedischen mannes nach seinem persönlichen lebenssinn führt ihn auf eine farm nach afrika er versucht jahre lang seine ideale bezüglich der verbesserung der lebensbedingungen für die farbige bevölkerung durchzusetzen letztendlich aber scheitert er an der realität die atmosphäre ist etwas düster wie immer bei mankell aber er schafft es schnell das interesse für seinen protagonisten zu wecken und man lernt eine ganze menge über die ursachen der rassenkonflikte der verlorenen sohn von tibet von eliot pattison liegt als taschenbuch vor mir und wird heute abend angebissen endlich ihr könnt euch auf die verleihliste eintragen weiterlesen,482,3606,"['mankell', 'afrika', 'von', 'die', 'der', 'er', 'zusammenleben', 'wecken', 'verlorenen', 'verleihliste']"
324,der regenwurm wird lang und immer länger oje denk ich gleich reisst er und bang und immer bänger seh ich ihm zu da scheisst er gedicht der regenwurm der regenwurm,483,3606,"['regenwurm', 'scheisst', 'reisst', 'oje', 'länger', 'bänger', 'bang', 'immer', 'seh', 'denk']"
325,rosen tulpen osterglocken sonnenschein im garten hocken ein klitzekleines loch im socken,484,3606,"['osterglocken', 'klitzekleines', 'rosen', 'tulpen', 'hocken', 'loch', 'sonnenschein', 'socken', 'garten', 'im']"
326,der raubritter der meinem leben eine deutliche wende verpasste es klappern die hufe es schmettert das horn da kommt ein ritter ich seh ihn da vorn sprintet in windeseile herbei ich greif zum hörer und ruf die polizei doch zu spät schon ist er da er spricht zu mir sehr deutlich und klar gib mir deine schätze dein ganzes hab und gut sonst hol ich meine mannen die tun dir gar nicht gut ich nicke artig und beginne ihm alles nun zu geben schmuck und gold und diamanten mir bleibt nur das nackte leben ich geb ihm selbst die elefanten befriedigt lädt er all die gaben auf fahrradanhänger und lastwagen deren fahrer sich nicht viel bewegen schaun zu und popeln in den zähnen ich hoff dass er bald fertig ist und sich dann endlich mal verpisst zehn stunden hat er eingeladen dann war der spuk vorbei mir blieb nur noch ein kinderwagen und ein hartes ei so mittellos in diesem haus da konnte ich nur fluchen drum zog ich in die welt hinaus ein neues glück zu suchen ,485,3606,"['und', 'ich', 'er', 'zu', 'mir', 'die', 'da', 'gut', 'ein', 'nur']"
327,im wintergarten ich sass mit dir im wintergarten wir betrachteten die zarten triebe junger pflanzen ich sagte lass uns tanzen du wolltest lieber sitzen sonst kämst du so ins schwitzen das sollten junge leute tun du wolltest lieber ruhn da ging ich fort von dir und öffnete noch manche tür zu anderen wintergärten ,486,3606,"['wintergarten', 'wolltest', 'du', 'lieber', 'triebe', 'schwitzen', 'wintergärten', 'kämst', 'betrachteten', 'dir']"
328,damals in shanghai denkst du auch oft an shanghai weisst du noch es war im mai als wir sassen auf dem kai knabberten an einem hai war ne riesen sauerei doch wir fanden nichts dabei fühlten uns so jung und frei damals in shanghai ,487,3606,"['shanghai', 'damals', 'sauerei', 'knabberten', 'kai', 'denkst', 'fühlten', 'sassen', 'riesen', 'wir']"
329,verlassen verloren verlaufen an fremden orten wo sie seelen verkaufen große suche große frage wo ist die heimat der innere ort wo ich wohnte einst sicher verwahrt trugbild wunsch und schein erinnerungsverdreht war niemals wahr und wird es nimmer sein,488,3606,"['große', 'wo', 'verwahrt', 'verlaufen', 'trugbild', 'innere', 'heimat', 'erinnerungsverdreht', 'verkaufen', 'wohnte']"
330, nur mal so als zugabe nur mal so als zugabe ,489,3606,"['zugabe', 'als', 'nur', 'mal', 'so']"
331,hier präsentiere ich die gewinnerinnen des preisausschreibens und bedanke mich noch mal ganz ganz doll fürs mitmachen jede r der die hier irgendwas macht liest schreibt wie auch immer einfach da ist motiviert mich noch weitere gedichte zu schreiben also danke ich liebe euch alle gewinnerin ist simone hier dein gedicht es war eine amazone mit namen hiess sie simone sie war so stark und schön drum blieben alle männer stehn sie aber warf ihr haar zurück und galloppierte richtung glück sie machte viel verrückte sachen noch lange hörte man sie lachen gewinnerin ist caroline hier ist dein gedicht oh caroline mir ist als schiene die sonne heller als drehe die erde schneller wenn du lachst blöden alltag zum feiertag machst beim essen bekommt ihr das auch noch schriftlich und in schön von mir ,490,3606,"['gewinnerin', 'hier', 'simone', 'ist', 'sie', 'caroline', 'noch', 'dein', 'schön', 'schneller']"
332,haarbänder auf einem wäscheständer trafen sich zwei haarbänder sie waren es leid auf köpfen zu sitzen und konnten sich heimlich von dannen stibitzen nun hingen sie dort in der sonne und räkelten sich voller wonne ,491,3606,"['haarbänder', 'wäscheständer', 'stibitzen', 'räkelten', 'heimlich', 'konnten', 'sich', 'wonne', 'hingen', 'köpfen']"
333,archiv für den monat februar gedicht eine kleine kaffeekanne reiste mal zu tante anne man bat sie dort zum tee da dachte sie oh weh und hoffte dass die andren gäste die geladen zu dem feste würden sein sehr tolerant denn ihr war ganz plümerant gedicht die wut beizeiten nicht in den spitzen meiner stiefel gebündelt frisst eingenäht in das futter meiner kleider wie motten ihre löcher ins vornehme gewand gedicht wenn sie dicht im dichten nebel nach einem dichtungsring suchen allle dicht hintereinander müssten sich doch die dichter richtig wohlfühlen dichte dichter gedicht aua aua aua im kopf eine mauer im hals lauter kiesel in den ohren da zischts mich hats voll erwischt gedicht böldmann alter du nervst halt doch mal ein deine ewiges gemecker interessiert doch kein schwein ob arbeit ob familie du hast immer pech das eine ist zu viel die andern zu weit weg das geld das ist zu wenig die kinder sind zu stur keiner will was du willst halt die klappe einfach nur fehler machen stets die andern du bist so gut und rein du hast doch echt ein ei am wandern du mit deinem heiligenschein kannst du auch was andres als nörgeln und als meckern das geht mir auf den keks und mächtig auf den wecker fass doch mal an die eigne nase kehr doch mal vor der eignen tür vielleicht kommt ja der osterhase nächstes mal dann auch zu dir blödmann gedicht der abschied von dir er viel mir so schwer denn er war auch ein abschied von mir gedicht affen vielleicht mal was über affen ich werds auch diesmal schaffen mich zum reimen aufzuraffen ihr denkt natürlich an giraffen nur weil sichs reimt aber ne da lass ich lieber klaffen ein loch denn nur unter waffen gewalt würde ich affen und giraffen in einem reim zusammenraffen da braucht ihr gar nicht gaffen keine giraffen für kritiker des marmorierten hintergrunds bitteschön es geht auch ohne ,505,3606,"['affen', 'giraffen', 'aua', 'du', 'gedicht', 'mal', 'die', 'doch', 'zu', 'dicht']"
334,welches tier passt zu dir bist du einsam und allein hast weder mutter noch vater wie wärs mit einem schnurrenden kater gehst du gern raus obs regnet stürmt oder schneit dann halt dich für einen hund bereit bist du ein sonderling und am allerliebsten drinnen so rate ich dringend zu spinnen langweiler ohne bewegungsdrang kannst dich selber nicht leiden glotzt du am besten auf aquariumsscheiben bist du noch klein findest alles süß und bohrst in der nase dann ist es ein wuscheliger hase,506,3606,"['du', 'bist', 'dich', 'wärs', 'wuscheliger', 'stürmt', 'sonderling', 'schnurrenden', 'regnet', 'rate']"
335,als ich noch mit chita daktari guckte und nach den waltons john boy gute nacht sagte hatte ich längst die chance auf ein fünkchen wahrheit verpasst gedicht als ich noch als ich noch,507,3606,"['als', 'ich', 'noch', 'waltons', 'verpasst', 'fünkchen', 'daktari', 'chita', 'boy', 'john']"
336,ein kleines mädchen war einmal bei ihrer freundin zur übernachtung die freundin wohnte im gleichen haus und die mütter waren auch freundinnen das war natürlich sehr praktisch so ging also erst das kleine mädchen schlafsack und kuscheltier unterm arm die treppen hoch zu nachbars tschüß mama und weg war sie tschüß und denk dran dass wir morgen früh zu oma und opa fahren komm um neun wieder runter einige zeit später folgte die mutter mit einer flasche sekt unterm arm um ihre freundin zu besuchen diese öffnete schon die tür als sie schritte im hausflur hörte so musste man nicht klingeln da die kinder schon im bett waren sie führte ihre freundin in die küche und verkündete stolz dass die kinder ganz brav und ruhig seien man verzichtete wohlweislich diese noch mal durch überflüssiges gutenachtgesage aufzupowern und wendete sich umgehend der mitgebrachten flasche zu dieser folgte später eine zweite und es wurde ein sehr angeregter netter abend welcher kein einziges mal von irgendwelchen kindern gestört wurde am nächsten morgen kam das kleine mädchen pünktlich um neun von ihrer freundin wieder nach hause die mutter sah sie an und sagte hey habt ihr geduscht oder warum sind deine haare so nass das mädchen schwieg was sonst nicht unbedingt eine ihrer lieblingstätigkeiten war dann ging sie in ihr zimmer als die mutter später das zimmer betrat wunderte sie sich dass es irgendwie seifig roch auch darauf gab es keine antwort die haare waren immer noch nass die mutter ging zu ihrem kind und sagte sollen wir nicht deine haare mal fönen das kind schüttelte den kopf die mutter strich ihr übers haar eigentlich strich sie nicht die hand ruckelte über eine wachsartige seltsam gummiartige fläche welche vom weiten wie nasses blondes haar anmutete sie hielt inne was hast du im haar schatz hast du die spülung nicht ausgewaschen die antwort kennen wir schon sie bestand aus schweigen soll ich dir mal die haare waschen dann geht das wieder raus das kind nickte zustimmend und auch irgendwie erleichtert man begab sich ins bad wo die haare mit viel shampoo ausgiebig gewaschen wurden mutter und kind gaben sich erleichtert mutter wendete sich wieder ihren vorbereitungen für den geplanten ausflug zu den großeltern zu kind fönte sich derweil selbstständig das haar zum verabredeten zeitpunkt waren alle soweit fertig um loszugehen mutter guckte auf gewaschenes und geföntes kind es sah immer noch genauso wie vorher aus mutter tastete auf kopf von gewaschenem und geföntem kind herum was ehemals weiches blondes kinderhaar gewesen ist war nun weiterhin ein seilsträhniger wachsiger parfümiger helm unveränderbar dieses schien auch dem kind schon unterschwellig klar zu werden da man am etwas ambivalenten gesichtsausdruck erkennen konnte dass bei ungünstigen kommentaren ein mensch zutiefst verzweifelt vor einem zusammenbrechen würde mutter versuchte eine letzte vorsichtige nachfrage schatz das geht schon wieder raus waschen wir halt morgen noch mal wenn du mir erzählst was es ist finde ich leichter eine lösung es zu entfernen erstmalig ein antwort mit leiser stimme vorgetragen da am bett stand so orangene creme für die lippen ein heimlicher anruf bei der den sekt ausschlafenden trinkgefährtin brachte dann endlich die klarheit jaaa das muss das melkfett gewesen sein das stand da immer am bett das ist jetzt leer ok so ist es es wird sicher irgendwann rauswachsen bis dahin kann man ja wahlweise mützen oder kopftücher tragen und nachfragenden zeitgenossen wird dauerhaft bestätigt ja sie kommt grad aus der dusche ein kinderentstörter sektabend hat halt seinen preis ,508,3606,"['mutter', 'kind', 'die', 'freundin', 'das', 'und', 'haare', 'mädchen', 'sie', 'haar']"
337,manche schrauben glauben dass sie wenn sie sich nur genug anstrengen es mal zum schraubenzieher bringen welchem irrtum sie erliegen nicht mal zur mutter lassen sie sich biegen gedicht manche schrauben,509,3606,"['schrauben', 'manche', 'sie', 'schraubenzieher', 'glauben', 'erliegen', 'biegen', 'anstrengen', 'welchem', 'irrtum']"
338,in ketten gelegt in beton eingegossen mit steinen beschwert hinter riegeln verschlossen ganz tief unten ganz weit hinten da musst du mal gucken da wirst du was finden gedicht in ketten gelegt in ketten gelegt,510,3606,"['ketten', 'gelegt', 'verschlossen', 'riegeln', 'eingegossen', 'beton', 'in', 'beschwert', 'musst', 'wirst']"
339,instant küche oh instant küche deine gerüche täuschen uns darüber der inhalt käut nur wieder was in tüten lagert für inspirationslose tage statt schnippeln würzen schmecken schneiden scheren ecken von tüten und von schachteln voll mit aromastoffen und wir mütter hoffen mit dem rücken zum herd dass sich keiner beschwert wenn ich morgen zeit hab dann gehe ich das schwör ich ganz früh zum markt hol kräuter dort und rettich gemüse obst und frischen quark das werd ich dann bei vollmond in meditationshaltung fein hacken und für gesundheit und glück energiebällchen backen die servier ich meinen lieben sie danken mir mit frieden stauben die sie dann im garten fliegen lassen ,511,3606,"['instant', 'tüten', 'küche', 'und', 'ich', 'dann', 'würzen', 'vollmond', 'täuschen', 'stauben']"
340,der karrikaturist ein ganz böser ist er zeichnet spitz und scharf und denkt dass er das darf nun aber muss er lernen dass er von ganz fernen herrschern wird zensiert oh meinungsfreiheit mich friert empörte leserbriefe ein karrikaturist nun muß ich mich hier doch mal zu wort melden weil ich das so wirklich nicht stehen lassen kann in diesem gedicht wird mein berufsstand diskriminiert beschimpft und an den pranger gestellt ich fühle mich zutiefst in meiner ehre beruflich und privat religiös und sexistisch verletzt man sollte solche gedichte auf der stelle gesetzlich verbieten lassen ein herrscher nun muß ich mich hier doch mal zu wort melden weil ich das so wirklich nicht stehen lassen kann in diesem gedicht wird mein berufsstand diskriminiert beschimpft und an den pranger gestellt ich fühle mich zutiefst in meiner ehre beruflich und privat religiös und sexistisch verletzt man sollte solche gedichte auf der stelle gesetzlich verbieten lassen ,512,3606,"['lassen', 'verbieten', 'sexistisch', 'religiös', 'privat', 'pranger', 'karrikaturist', 'gesetzlich', 'diskriminiert', 'beschimpft']"
