,text,dir,blog,keywords
281,verrückt verrückt rückst du mich ver oder errückst du mich v rückst du mich be rückst du mich an rückst du mich vor wohin rrückst du mich ve du verrückst mich ich bin verrückt nach dir by lylo lylo feb abgelegt in lyric experiments abgelegt in lyric experiments etwas ähnliches wurde mir vor einigen tagen gesagt ich werde mich hüten verrückt zur werden fata morgana feb also ich denke mal es gibt mehrere arten ver rückt zu werden manchmal ist es gut sich selbst zu ver rücken einen lieben gruß von antje einen lieben gruß von antje natürlich hast du recht aber diese ist doch wirklich eine wunderschöne oder verrücken erscheint mir an und für sich ganz wichtig zu sein unverrückbar ist für mich gleichzusetzen mit starr und starr ist leblos an seinen platz im leben ge rückt kann man wohl nur sein wenn man sich immer wieder ver rückt große philosophien tun sich da auf alles liebe von der lylo verrücken erscheint mir an und für sich ganz wichtig zu sein unverrückbar ist für mich gleichzusetzen mit starr und starr ist leblos an seinen platz im leben ge rückt kann man wohl nur sein wenn man sich immer wieder ver rückt große philosophien tun sich da auf alles liebe von der lylo,506,3218,"['rückt', 'ver', 'rückst', 'starr', 'verrückt', 'mich', 'sich', 'verrücken', 'unverrückbar', 'philosophien']"
282,frei frei frei vorbei vorbei die gefühlsduselei duselei macht unfrei unfrei niemals liebe sei liebe sei immer frei frei sei was vor mir sei sei was hinter mir sei sei vorbei vorbei frei frei by lylo lylo okt abgelegt in lyric experiments abgelegt in lyric experiments,509,3218,"['sei', 'frei', 'vorbei', 'unfrei', 'experiments', 'gefühlsduselei', 'duselei', 'was', 'niemals', 'hinter']"
283,frei frei frei vorbei vorbei die gefühlsduselei duselei macht unfrei unfrei niemals liebe sei liebe sei immer frei frei sei was vor mir sei sei was hinter mir sei sei vorbei vorbei frei frei by lylo abgelegt in lyric experiments,510,3218,"['sei', 'frei', 'vorbei', 'unfrei', 'gefühlsduselei', 'duselei', 'was', 'experiments', 'niemals', 'hinter']"
284,kettenliebe kettenliebe in ketten der liebe liebe in ketten geliebte ketten gekettete liebe gekettetes leben kettenleben by lylo lylo okt abgelegt in lyric experiments abgelegt in lyric experiments,512,3218,"['ketten', 'kettenliebe', 'experiments', 'kettenleben', 'gekettetes', 'gekettete', 'geliebte', 'liebe', 'okt', 'leben']"
285,nächtigung mit frühstück ich möchte deine augen schlucken alles sollst du in mir sehen geheimnisse für dich geschrieben ohne wort einfach verstehen ich möchte dich mit fingerspitzen atmen in meiner brüste tiefe weil deine haut dann immerzu warm an meinem busen schliefe ich möchte meine liebestode mit dir in deinem bette sterben und in der morgenauferstehung die herzensreste dir vererben ich möchte mit zerzausten haaren barfuss durch dein erwachen laufen und um die ersten sonnenstrahlen für dich ein sternenfrühstück kaufen by lylo mit dank an allyklein lylo okt abgelegt in love lyric abgelegt in love lyric,515,3218,"['möchte', 'mit', 'zerzausten', 'vererben', 'sternenfrühstück', 'sollst', 'schliefe', 'morgenauferstehung', 'liebestode', 'kaufen']"
286,wut kein blick blicklos kein wort wortlos keine hoffnung hoffnungslos kein schrei schrei los by lylo mit dank an wfschmid lylo okt abgelegt in lyric experiments abgelegt in lyric experiments kamerascheu gast okt schönes blog hallo und einen lieben gruss das hier sieht ja fabulös aus gemerkt die scheue kamera das hier sieht ja fabulös aus gemerkt die scheue kamera ,516,3218,"['scheue', 'kamera', 'gemerkt', 'fabulös', 'kein', 'experiments', 'sieht', 'schrei', 'okt', 'kamerascheu']"
287,wut kein blick blicklos kein wort wortlos keine hoffnung hoffnungslos kein schrei schrei los by lylo mit dank an wfschmid lylo okt abgelegt in lyric experiments abgelegt in lyric experiments,517,3218,"['kein', 'experiments', 'schrei', 'hoffnungslos', 'blicklos', 'wortlos', 'wfschmid', 'wut', 'los', 'hoffnung']"
288,sinnklänge wortklang gefühlssagender tonsinn stimmenklang ohrschmeichelnder herzsinn schreibklang wortklingender lesenssinn lesensklang erfahrender gedankensinn by lylo mit dank an wfschmid lylo okt abgelegt in lyric experiments abgelegt in lyric experiments,518,3218,"['experiments', 'wortklingender', 'wortklang', 'tonsinn', 'stimmenklang', 'sinnklänge', 'schreibklang', 'ohrschmeichelnder', 'lesenssinn', 'lesensklang']"
289,sinnklänge wortklang gefühlssagender tonsinn stimmenklang ohrschmeichelnder herzsinn schreibklang wortklingender lesenssinn lesensklang erfahrender gedankensinn by lylo mit dank an wfschmid lylo okt abgelegt in lyric experiments abgelegt in lyric experiments einfach wunderschön zum ersten mal las ich einen kommentar von wfschmid bin beeindruckt ,519,3218,"['wfschmid', 'experiments', 'wortklingender', 'wortklang', 'tonsinn', 'stimmenklang', 'sinnklänge', 'schreibklang', 'ohrschmeichelnder', 'lesenssinn']"
290,meine kinderwiege ich habe eine wiege gebaut für das kind im manne das mir soviel zärtlichkeit entlockt wenn du trotzig die unterlippe vorschiebst die kleinen fäustchen ballst und mit blitzenden augen ungerechtigkeiten aus deinen füßen stampfst dann schaukle ich dich darin sanft hin und her erzähle dir märchen von zauberern seiltänzern und wilden tigern und hole dir einen traum vom himmel in dem die prinzessin ihren prinzen liebt obwohl er manchmal vergisst sie wach zu küssen by lylo lylo feb abgelegt in love lyric abgelegt in love lyric,521,3218,"['zauberern', 'vorschiebst', 'unterlippe', 'ungerechtigkeiten', 'trotzig', 'tigern', 'stampfst', 'seiltänzern', 'schaukle', 'manne']"
291,wieder am start rot rot stellt auf und beginnt ein neues spiel rot sind die streifen der markise über dem kleinen cafe auf der plaza rot wie die rose zwischen deinen zähnen mit der du mich erwartest in meinem kleid aus abendsonne ich schwinge die volants der carmen rot meine schuhe die wie kastagnetten klappern im tanz für dich ein strumpfband blitzt aus deinen augen mit einem ruck ziehst du mich auf den schoß der lust rot ist die härte die an mir erglüht und lodernd in meine flammen züngelt ich trinke dich wie wein rot triefst du mir aus offenem mund auf die hibiskusknospen meiner brüste und doch trinke ich weiter voller gier der trunkenheit entgegen die mich ganz mit dir erfüllt rot sind die streifen der markise über dem eingang unseres hotels rot wie die lampen die ihr licht auf unsere körper wälzen der duft der lust drängt sich aus unseren poren und tief aus uns brüllt purpur in die nacht rot sind die bisse in die nacktheit der erschöpfung küsse jubeln durch rote nebel bevor die liebe stille in uns flutet rot by lylo lylo feb abgelegt in lyric games abgelegt in lyric games schattenwolf feb wieder so ein wunderbarer text mal wieder beinahe sprachlos bin dir einen kleinen kuß da lasse lg wolf dir einen kleinen kuß da lasse lg wolf solches will verlesen sein rot ist die farbe der liebe der leidenschaft der wut des bluts der wärme der energie des universums wen wundert da noch dass man beim lieben alles zugleich in sich explodieren fühlt willst du nicht auch bei openbook mitschreiben der leidenschaft der wut des bluts der wärme der energie des universums wen wundert da noch dass man beim lieben alles zugleich in sich explodieren fühlt willst du nicht auch bei openbook mitschreiben ,522,3218,"['rot', 'der', 'die', 'openbook', 'mitschreiben', 'kuß', 'explodieren', 'bluts', 'wundert', 'markise']"
292,ich bin die sehnsucht die ihren körper weich um dich schmiegt bin die freude die auf dem weg liegt um von dir gepflückt zu werden ich bin der steigbügel der dich in den sattel hebt wenn du vom leben abgeschüttelt wirst ich bin dein junges blut das zuversicht in deine liebe pumpt ich bin der steg über die täler des alltags die brücke über die schlucht der sorge ich bin der sieg den du für dich erkämpfst ich bin die kraft die deine krücken wegwirft und der mut der deine ängste in die flucht schlägt ich bin das licht das die augen deiner seele erhellt ich bin das wort das dich in dunklen nächten streichelt und dann der blick der dich in den morgen küsst ich bin das brot das deinem herzen nahrung gibt ich bin der wein der deine männlichkeit erhitzt ich bin der stern der immer über dir leuchtet der regenbogen der am fuße deines lebens steht ich bin die liebe die dich liebt by lylo lylo feb abgelegt in love letters das leben weist mir rot zu rot rot wie das blut in dem das spielbrett unseres glücks versinkt rot wie meine augen die ein hämisch grinsend höllenfeuer entzündet rot wie meine lippen nicht von den zähnen der lust purpurn krustet schmerz an ihren rissen und die angst schlägt ihre roten krallen in mein herz das rote kleid ist nicht aus samt und nicht aus seide aus fieberschauern näht die qual der ungewissheit ihr grobes hemd das spiel mag enden doch rot ist auch das tuch der liebe mit dem ich dich umhülle darin dich sanft in die morgenröte der zuversicht bette und rot ist auch die fahne des kampfes leben ich komme by lylo lylo feb abgelegt in lyric games hoch ist das seil auf dem du sorglos und schillernd tanztest für mich für uns freihändig ohne netz tanze weiter sorglos tanze für dich ich bin das netz das dich weich und sicher auffängt sollte dein salto nun einmal nicht so gut gelingen by lylo für p lylo feb abgelegt in love letters mutlos ist die nacht die ungewissheit frisst mir ein loch ins herz und die sterne ertränken sich im meer der tränen mein blut zittert frierend in deinem schweigen und zwischen mir und dem morgen liegt der endlose kreis meiner gedanken by lylo lylo feb abgelegt in lyric tears,525,3218,"['bin', 'der', 'rot', 'die', 'das', 'dich', 'ich', 'sorglos', 'feb', 'und']"
293,rot schlägt zurück das leben weist mir rot zu rot rot wie das blut in dem das spielbrett unseres glücks versinkt rot wie meine augen die ein hämisch grinsend höllenfeuer entzündet rot wie meine lippen nicht von den zähnen der lust purpurn krustet schmerz an ihren rissen und die angst schlägt ihre roten krallen in mein herz das rote kleid ist nicht aus samt und nicht aus seide aus fieberschauern näht die qual der ungewissheit ihr grobes hemd das spiel mag enden doch rot ist auch das tuch der liebe mit dem ich dich umhülle darin dich sanft in die morgenröte der zuversicht bette und rot ist auch die fahne des kampfes leben ich komme by lylo lylo feb abgelegt in lyric games abgelegt in lyric games,526,3218,"['rot', 'games', 'schlägt', 'das', 'umhülle', 'qual', 'näht', 'krallen', 'kampfes', 'höllenfeuer']"
294,weiß zieht ich bin am zug ich wähle weiß weiß ist das morgenkleid das ich trage wenn ich taufeucht aus meinen träumen steige an deren ufern du mich mit einem strauß blütenweißer küsse erwartest ich will dich bedecken wie frischgefallener schnee unter dem du dich warmhältst um im frühling apfelblüten in meinen schoß zu regnen will das weiß meiner zähne aus deinem lachen trinken und die zuckerstücke die du in mein haar bandest in deinem mund zerschmelzen weiß sollen meine briefbögen sein weiß und unbeschrieben sollen sie in anderen händen liegen doch heiß werden in deinen an der geheimschrift die nur du entdeckst ich will dich spüren lassen wie sanfte weiße liebkosend aus meinen margariten händen über dich gleitet wie das ungefärbte marzipan meiner zunge das salz deiner haut in süße verwandelt die eisblumen meines atems die heißen wunden deiner sehnsucht kühlen und das licht meiner fingerspitzen die dunklen stunden von deiner stirn glätten duften will ich für dich nach frischen bettlaken im morgenwind und mandelmilch am abend ja weiß soll sie sein meine liebe weiß und weich wie ein wolkenbett im frühlingshimmel komm lass uns weiterspielen by lylo lylo jan abgelegt in lyric games abgelegt in lyric games,528,3218,"['weiß', 'will', 'sollen', 'games', 'dich', 'das', 'ich', 'wie', 'händen', 'die']"
295,weiß zieht ich bin am zug ich wähle weiß weiß ist das morgenkleid das ich trage wenn ich taufeucht aus meinen träumen steige an deren ufern du mich mit einem strauß blütenweißer küsse erwartest ich will dich bedecken wie frischgefallener schnee unter dem du dich warmhältst um im frühling apfelblüten in meinen schoß zu regnen will das weiß meiner zähne aus deinem lachen trinken und die zuckerstücke die du in mein haar bandest in deinem mund zerschmelzen weiß sollen meine briefbögen sein weiß und unbeschrieben sollen sie in anderen händen liegen doch heiß werden in deinen an der geheimschrift die nur du entdeckst ich will dich spüren lassen wie sanfte weiße liebkosend aus meinen margariten händen über dich gleitet wie das ungefärbte marzipan meiner zunge das salz deiner haut in süße verwandelt die eisblumen meines atems die heißen wunden deiner sehnsucht kühlen und das licht meiner fingerspitzen die dunklen stunden von deiner stirn glätten duften will ich für dich nach frischen bettlaken im morgenwind und mandelmilch am abend ja weiß soll sie sein meine liebe weiß und weich wie ein wolkenbett im frühlingshimmel komm lass uns weiterspielen by lylo lylo jan abgelegt in lyric games abgelegt in lyric games schattenwolf jan dir einen schönen guten morgen wünsche und hoffe das es etwas wärmer bei dir ist hier bibber grad heute morgen als ich ins auto gestiegen bin wieder einmal ein wunderschöner text freue mich jeden morgen darauf bie dir vorbeizuschauen lg wolf wieder einmal ein wunderschöner text freue mich jeden morgen darauf bie dir vorbeizuschauen lg wolf ich wünsche dir auch einen schönen morgen tag die freude ist auf unser beider seite denn ich freue mich dass du jeden morgen hier vorbeischaust und so nett kommentierst alles liebe dir lylo die freude ist auf unser beider seite denn ich freue mich dass du jeden morgen hier vorbeischaust und so nett kommentierst alles liebe dir lylo himmlisch ich winke von unten von erde hoch wie bereits irgendwo erwähnt grob kann man ja alles gemachte in gefällt mir bzw gefällt mir nicht einteilen und dieses hier gefällt mir sehr gut eigentlich schon die ersten beiden zeilen weil gar so hübsch entchronologisiert ,529,3218,"['weiß', 'morgen', 'freue', 'jeden', 'ich', 'kommentierst', 'bie', 'beider', 'will', 'dir']"
